X,Y,Z,LABEL 0 OR 1
0.098,3.481,9.522,0
0.019,3.481,9.522,0
-0.215,3.559,9.051,0
-0.215,3.559,9.13,0
-0.294,3.559,9.365,0
-0.372,3.638,8.894,0
-0.372,3.716,8.816,0
-0.451,3.795,9.601,0
-0.451,3.716,9.757,0
-0.608,3.716,9.13,0
-0.529,3.795,8.816,0
-0.608,3.795,9.287,0
-0.764,3.873,9.051,0
-0.921,3.952,8.659,0
-1,4.109,9.208,0
-1,4.187,9.757,0
-1.157,4.187,9.522,0
-1,4.187,9.365,0
-1,4.266,9.679,0
-1.078,4.187,9.757,0
-1,4.03,9.601,0
-0.921,3.795,9.679,0
-1,3.559,9.679,0
-1.078,3.403,9.444,0
-1,3.324,9.522,0
-0.921,3.246,9.679,0
-1,3.167,9.365,0
-1,3.246,8.973,0
-0.843,3.246,9.051,0
-0.764,3.324,9.13,0
-0.764,3.324,9.13,0
-0.921,3.481,8.816,0
-1,3.638,9.208,1
-0.843,3.716,10.071,0
-0.686,3.716,9.679,1
-0.529,3.952,8.502,0
-0.529,3.952,8.502,0
-0.686,4.03,9.051,0
-0.921,4.187,9.051,0
-0.921,4.187,9.208,0
-0.764,4.109,9.836,0
-0.843,4.109,10.307,0
-0.843,4.03,10.542,0
-0.529,3.873,10.856,0
-0.451,3.638,11.248,0
-0.372,3.246,11.013,1
-0.137,2.853,10.385,1
0.176,2.383,9.679,1
0.176,2.226,8.816,0
0.098,2.147,8.031,0
0.019,2.304,7.482,0
-0.058,2.54,7.404,0
-0.294,2.696,7.247,0
-0.372,2.932,6.776,0
-0.608,3.324,6.462,1
-0.764,3.952,6.776,1
-0.764,4.187,7.953,0
-0.764,4.422,8.11,0
-0.686,4.266,8.659,0
-0.451,4.109,9.051,0
-0.372,4.109,8.267,1
-0.294,4.03,7.404,0
-0.058,3.795,7.168,0
0.098,3.795,7.482,1
0.176,4.03,8.267,0
0.176,4.187,9.051,1
0.411,5.207,9.365,1
0.333,7.639,9.993,1
-0.137,8.11,10.307,1
-1.314,7.561,10.15,1
-2.412,6.305,9.993,1
-2.883,4.579,9.914,1
-2.883,2.853,10.385,1
-1.627,3.01,10.777,1
-1.392,2.853,9.757,0
-1.157,2.696,9.208,0
-1,2.775,9.287,0
-0.921,2.932,9.444,0
-0.921,3.01,9.444,0
-0.686,3.089,9.365,0
-0.686,3.089,9.13,0
-0.529,3.246,9.13,0
-0.451,3.403,9.208,0
-0.372,3.403,9.365,0
-0.294,3.559,9.208,0
-0.294,3.795,8.659,0
-0.451,4.187,8.894,1
-0.686,4.736,10.385,1
-0.608,5.05,12.033,1
-0.529,5.521,12.739,1
-0.451,5.913,13.523,1
-0.137,5.992,14.465,1
0.411,5.521,13.759,1
0.882,4.972,10.934,1
0.961,4.266,8.188,1
1.039,3.559,6.227,1
0.647,3.01,5.207,1
0.647,2.383,4.422,1
0.411,1.912,3.795,0
0.254,1.598,3.324,0
0.254,1.598,3.324,0
0.019,1.363,3.167,0
-0.215,1.284,3.167,0
-0.529,1.363,3.559,1
-1.235,1.676,5.05,1
-2.02,1.833,7.875,1
-3.432,1.99,11.719,1
-2.255,1.049,13.445,1
-0.529,0.657,13.366,1
-0.294,0.735,10.856,1
0.176,0.735,8.267,1
1.431,0.578,9.914,0
1.51,0.813,9.836,1
0.411,1.206,9.601,1
-0.294,1.833,9.287,1
-0.843,2.304,8.816,0
-1,2.618,8.581,0
-1.157,3.01,8.424,1
-1.706,3.481,7.875,1
-1.941,3.952,8.267,1
-2.412,4.501,9.522,0
-2.255,4.815,9.993,0
-2.255,4.972,10.15,0
-2.02,5.05,10.071,1
-1.471,4.658,10.15,1
-0.764,4.187,9.757,1
-0.451,3.873,9.208,1
-0.372,3.481,8.659,0
-0.608,3.324,8.267,0
-0.921,3.089,8.345,0
-1.392,3.089,8.424,0
-1.784,3.167,8.345,0
-1.706,3.324,8.345,0
-1.471,3.403,8.11,0
-1.392,3.638,7.639,0
-1.471,3.873,7.247,0
-1.549,4.187,7.482,1
-1.549,4.501,8.267,1
-1.549,4.815,9.208,0
-1.392,4.893,9.836,0
-1.157,4.972,10.307,0
-0.764,4.736,10.542,0
-0.451,4.501,10.385,1
-0.137,4.187,9.993,0
0.019,3.873,9.522,1
0.019,3.559,8.816,0
-0.137,3.481,8.502,0
-0.215,3.324,8.973,0
-0.372,3.403,9.365,0
-0.451,3.481,9.444,0
-0.372,3.559,9.836,0
-0.215,3.559,10.228,0
-0.058,3.481,9.836,0
0.019,3.559,9.287,0
0.098,3.481,9.444,0
0.019,3.481,9.679,0
-0.058,3.481,9.836,0
-0.137,3.403,9.836,0
-0.058,3.559,9.679,0
-0.215,3.716,9.365,0
-0.215,3.716,9.365,0
-0.529,3.952,9.287,0
-0.843,4.109,9.679,0
-1.078,4.266,9.287,0
-1.235,4.266,8.816,0
-1.392,4.266,9.13,0
-1.471,4.266,9.444,0
-1.627,4.266,9.287,0
-1.863,4.109,9.444,0
-1.863,4.109,9.444,0
-1.706,3.795,9.914,0
-1.549,3.716,9.993,0
-1.627,3.481,9.679,0
-1.784,3.324,9.444,0
-1.784,3.167,9.679,0
-1.863,2.932,9.757,0
-2.02,2.853,9.208,0
-2.098,2.853,9.208,0
-2.02,2.775,9.836,0
-2.098,2.853,9.757,0
-1.941,2.932,9.208,0
-1.784,3.089,9.13,0
-1.706,3.246,9.208,0
-1.549,3.403,9.051,0
-1.392,3.559,8.581,0
-1.392,3.638,8.816,0
-1.235,3.795,9.365,0
-1.235,3.795,9.13,0
-1.157,3.952,8.738,0
-1,4.03,8.816,0
-0.764,4.266,8.659,0
-0.608,4.422,8.188,0
-0.372,4.501,8.188,0
-0.372,4.736,7.875,0
-0.451,4.893,7.718,0
-0.372,4.972,7.875,0
-0.137,4.972,8.424,0
-0.137,5.05,8.188,0
-0.215,5.05,7.953,0
-0.137,4.972,8.581,1
0.176,4.501,9.601,1
0.254,4.03,9.051,1
0.254,3.559,8.031,0
0.254,3.089,8.267,1
0.333,2.618,8.738,0
0.333,2.226,8.424,1
0.176,1.912,7.875,0
0.176,1.676,8.267,0
0.254,1.52,8.816,0
0.333,1.52,8.502,1
0.254,1.755,7.796,0
0.176,2.069,8.11,1
0.098,2.304,8.816,0
-0.058,2.696,8.738,0
-0.137,3.089,8.738,0
-0.294,3.403,8.973,1
-0.451,3.952,9.287,1
-0.686,4.501,9.757,0
-0.686,4.972,10.15,0
-0.843,5.364,10.071,0
-0.921,5.599,9.993,1
-1.157,6.305,10.228,0
-1.078,6.227,9.444,0
-1,6.07,8.973,0
-1.235,5.992,8.581,1
-1.471,5.756,9.13,1
-1.314,5.285,9.522,1
-1.549,4.893,9.13,0
-1.706,4.579,9.13,1
-1.627,4.187,9.836,1
-1.471,3.795,10.307,0
-1.392,3.481,10.071,0
-1.235,3.167,9.914,0
-1,2.853,10.071,0
-1,2.696,9.914,0
-1,2.696,9.914,0
-0.921,2.618,9.208,0
-0.921,2.932,9.522,1
-1,3.324,8.894,0
-1,3.324,8.894,0
-1.235,3.716,8.973,0
-1.157,3.952,9.601,0
-1.235,4.109,9.208,1
-1.471,4.422,8.424,0
-1.471,4.579,8.659,1
-1.157,4.422,9.444,0
-1.078,4.187,9.051,1
-1.157,3.873,8.345,1
-1,3.481,9.051,1
-0.686,3.089,9.365,1
-0.686,2.696,8.424,1
-0.843,2.54,7.718,0
-0.843,2.461,8.11,0
-0.764,2.304,8.816,0
-0.843,2.383,8.345,0
-0.764,2.54,7.796,0
-0.608,2.696,8.11,0
-0.451,2.775,8.267,1
-0.529,3.089,7.482,0
-0.686,3.246,7.247,0
-0.764,3.481,7.875,0
-0.764,3.716,8.11,0
-0.843,4.109,7.718,0
-0.843,4.344,7.953,0
-0.529,4.422,8.031,0
-0.529,4.736,7.404,0
-0.686,4.815,7.325,0
-0.686,4.815,8.11,0
-0.686,4.579,8.502,0
-0.764,4.344,8.031,0
-0.764,4.187,8.11,1
-0.764,3.952,8.894,0
-0.686,3.638,9.208,0
-0.764,3.403,8.973,0
-0.686,3.167,9.208,0
-0.608,3.01,9.836,0
-0.529,2.932,10.071,0
-0.529,2.853,9.993,0
-0.372,2.853,10.071,0
-0.372,3.01,9.914,0
-0.529,3.403,9.601,0
-0.451,3.638,9.914,0
-0.529,3.952,9.601,1
-0.843,4.422,9.208,1
-1.078,4.736,9.679,0
-1,4.972,10.307,0
-1.078,4.972,9.757,1
-1.157,4.972,8.738,0
-1.235,4.893,9.051,1
-1.157,4.658,9.836,0
-1.235,4.422,9.365,0
-1.471,4.344,9.287,1
-1.235,4.03,10.228,0
-1.078,3.795,10.699,1
-1.157,3.481,9.993,0
-1.235,3.324,9.601,0
-1,3.089,9.914,0
-1.078,2.853,9.601,1
-1.235,2.932,8.502,0
-1.235,3.01,8.424,0
-1.157,3.01,8.973,0
-1.314,3.246,8.816,0
-1.471,3.481,8.502,0
-1.471,3.559,8.816,1
-1.235,3.795,9.679,1
-1.235,3.952,8.816,0
-1.078,3.716,8.894,0
-1.078,3.716,8.894,0
-0.764,3.559,9.287,1
-1,3.324,7.796,0
-1,3.167,8.345,0
-1,3.167,8.345,0
-1,3.089,8.894,0
-1,3.01,8.424,0
-0.921,3.01,7.953,1
-0.764,2.853,8.659,0
-0.529,2.775,9.051,1
-0.608,2.853,8.188,0
-0.608,2.853,8.031,1
-0.372,2.775,8.894,0
-0.372,2.853,8.502,1
-0.372,3.167,7.639,0
-0.294,3.324,7.718,1
-0.372,3.716,8.267,0
-0.764,4.03,8.267,0
-0.921,4.266,8.659,0
-0.843,4.501,9.051,0
-0.921,4.815,8.502,0
-0.921,4.972,8.188,0
-0.843,4.972,8.424,0
-1.078,5.129,8.581,0
-1.314,5.129,8.659,0
-1.235,4.893,9.13,0
-1.157,4.501,9.522,0
-1.078,4.187,8.973,0
-1.235,4.03,8.502,0
-1.235,3.795,9.051,1
-1.471,3.559,9.601,0
-1.706,3.559,9.993,0
-1.627,3.403,10.385,0
-1.549,3.324,10.307,0
-1.549,3.324,10.071,0
-1.471,3.481,10.071,0
-1.471,3.559,10.228,0
-1.627,3.873,9.993,0
-1.706,4.187,10.15,0
-1.627,4.422,10.385,0
-1.706,4.658,10.15,0
-1.941,4.972,9.993,0
-2.02,4.972,10.385,0
-1.863,4.972,10.777,0
-1.941,4.815,10.464,0
-2.02,4.658,10.15,0
-1.784,4.344,10.542,0
-1.471,3.952,10.307,1
-1.392,3.716,9.208,0
-1.471,3.638,8.738,1
-1.392,3.559,9.679,0
-1.314,3.481,9.993,1
-1.235,3.559,9.051,0
-1.157,3.481,8.581,0
-1.078,3.403,8.894,0
-1,3.559,8.581,0
-1.157,3.716,8.267,0
-1.314,3.716,8.581,0
-1.314,3.638,9.051,0
-1.314,3.716,8.659,0
-1.235,3.638,8.345,0
-1.078,3.403,8.267,0
-1.078,3.246,7.875,0
-1.235,3.246,7.561,0
-1.314,3.246,7.953,1
-1.157,2.853,8.738,0
-1.078,2.853,8.345,0
-1.078,2.696,7.796,0
-1,2.618,8.267,0
-1.078,2.54,8.424,0
-1.078,2.54,8.424,1
-1.471,2.853,8.738,0
-1.471,2.853,8.738,0
-1.549,2.932,9.208,0
-1.627,3.167,9.208,0
-1.706,3.403,9.444,0
-1.627,3.481,9.914,0
-1.706,3.716,9.836,0
-1.627,3.873,9.836,0
-1.549,3.952,10.071,0
-1.392,4.03,9.993,0
-1.314,4.03,9.601,0
-1.078,3.873,9.522,0
-0.921,3.873,9.13,0
-0.921,3.716,8.345,0
-1,3.795,7.561,0
-1.078,3.873,7.325,0
-1.157,4.109,7.875,0
-1.314,4.422,7.953,1
-1.471,4.893,8.345,1
-1.314,5.207,9.522,1
-1,5.442,10.228,0
-0.686,5.599,9.757,1
-0.137,5.756,9.365,0
0.019,5.756,9.287,0
0.098,5.756,9.13,0
0.098,5.364,9.287,0
0.019,5.129,8.894,1
-0.215,4.893,8.267,0
-0.451,4.658,8.659,1
-0.529,4.266,9.365,0
-0.764,4.03,9.208,0
-0.921,3.873,9.365,1
-1,3.638,10.071,1
-0.764,3.167,10.464,0
-0.686,2.932,9.914,0
-0.764,2.696,9.993,1
-0.529,2.461,10.542,0
-0.372,2.226,10.307,0
-0.451,2.147,9.757,0
-0.608,2.069,9.679,0
-0.764,2.147,9.522,0
-0.921,2.383,8.973,1
-1.157,2.618,8.345,0
-1.392,2.932,8.502,1
-1.549,3.324,8.973,0
-1.784,3.716,8.816,0
-1.784,3.952,8.894,1
-1.471,4.109,9.444,0
-1.392,4.344,9.051,0
-1.549,4.501,8.973,1
-1.549,4.658,9.993,1
-1.549,4.815,11.091,0
-1.392,4.893,11.327,0
-1.235,4.815,11.405,0
-1,4.736,10.856,1
-1.078,4.658,9.993,1
-0.921,4.266,8.738,1
-0.843,3.795,7.168,1
-0.764,3.403,5.913,1
-0.608,2.932,5.207,1
-0.529,2.54,4.266,0
-0.529,2.383,3.716,0
-0.372,2.226,3.481,1
-0.686,2.383,4.03,1
-1.235,2.775,5.129,1
-1.549,2.932,7.012,1
-1.941,2.932,10.071,1
-1.235,2.696,13.053,1
-0.372,2.54,13.759,1
0.49,2.304,11.562,1
1.117,1.99,10.15,1
1.588,1.833,9.444,1
1.117,1.755,8.738,0
1.117,1.755,8.738,1
0.49,2.147,8.581,1
-0.137,2.853,8.973,1
-0.686,3.246,9.208,1
-1,3.873,8.816,1
-1.235,4.579,8.738,1
-1.549,5.05,9.051,0
-1.549,5.442,9.601,0
-1.627,5.599,9.601,0
-1.471,5.521,9.208,1
-1.157,4.893,9.051,0
-0.921,4.501,9.287,0
-0.843,4.109,9.679,0
-0.608,3.559,9.757,1
-0.215,3.01,9.601,0
-0.137,2.696,9.287,0
-0.215,2.383,8.894,0
-0.294,2.304,9.13,0
-0.529,2.618,9.208,1
-1,3.01,8.894,1
-1.235,3.481,9.208,1
-1.392,4.03,9.601,0
-1.627,4.501,9.444,0
-1.706,4.815,9.365,0
-1.706,4.893,9.679,0
-1.549,4.893,9.522,0
-1.549,4.893,8.738,0
-1.471,4.736,8.424,0
-1.314,4.422,8.816,0
-1.157,4.187,9.051,0
-1.314,3.873,8.816,0
-1.392,3.559,9.208,0
-1.235,3.246,9.444,0
-1.078,3.01,9.13,0
-1,2.932,8.738,0
-0.843,2.853,8.973,0
-0.921,2.853,9.051,0
-0.764,3.01,8.738,0
-0.529,3.167,8.738,0
-0.372,3.246,9.051,0
-0.451,3.481,8.738,0
-0.451,3.638,8.894,0
-0.372,3.716,9.365,0
-0.451,3.795,9.13,0
-0.608,3.795,8.816,0
-0.529,3.638,9.287,0
-0.529,3.559,9.365,0
-0.686,3.638,8.894,0
-0.686,3.638,8.816,0
-0.608,3.559,9.13,0
-0.764,3.559,8.973,0
-0.686,3.481,8.738,0
-0.608,3.481,8.894,0
-0.529,3.324,9.365,0
-0.529,3.246,9.208,0
-0.529,3.167,8.894,0
-0.529,3.167,9.208,0
-0.451,3.167,9.601,0
-0.529,3.246,9.365,0
-0.451,3.403,9.365,0
-0.451,3.324,9.914,0
-0.372,3.403,9.601,0
-0.451,3.559,8.894,0
-0.451,3.638,9.051,0
-0.529,3.716,9.522,0
-0.608,3.795,8.894,0
-0.686,3.873,8.659,0
-0.764,4.03,9.287,0
-0.764,4.03,9.287,0
-0.686,4.109,9.208,0
-0.608,4.109,9.365,0
-0.608,4.109,9.365,0
-0.608,4.03,9.444,0
-0.608,3.952,9.051,0
-0.608,3.795,8.894,0
-0.529,3.716,9.13,0
-0.608,3.716,9.13,0
-0.686,3.638,9.13,0
-0.608,3.559,9.287,0
-0.686,3.481,9.365,0
-0.608,3.403,8.973,0
-0.686,3.403,8.659,0
-0.764,3.324,9.13,0
-0.843,3.324,9.287,0
-0.921,3.246,9.051,0
-0.843,3.167,9.13,0
-0.843,3.089,9.444,0
-0.843,3.167,9.13,0
-0.921,3.167,8.894,0
-0.921,3.246,9.365,0
-0.843,3.324,9.601,0
-0.843,3.403,8.894,0
-0.843,3.481,8.738,0
-0.686,3.481,9.444,0
-0.764,3.559,9.051,0
-0.764,3.716,8.502,0
-0.843,3.873,9.13,0
-0.764,3.873,9.914,0
-0.764,3.873,9.444,0
-0.608,3.795,8.973,0
-0.529,3.795,9.444,0
-0.529,3.716,9.522,0
-0.451,3.716,8.973,0
-0.451,3.716,8.973,0
-0.372,3.638,9.522,0
-0.372,3.638,9.287,0
-0.372,3.559,8.973,0
-0.372,3.638,9.365,0
-0.294,3.559,9.679,0
-0.294,3.481,9.13,0
-0.294,3.481,8.659,0
-0.294,3.324,8.973,0
-0.372,3.324,9.051,0
-0.372,3.403,8.738,0
-0.451,3.324,9.13,0
-0.372,3.167,9.601,0
-0.529,3.246,8.973,0
-0.451,3.246,8.738,0
-0.451,3.246,9.287,0
-0.529,3.246,9.208,0
-0.451,3.481,8.816,0
-0.451,3.403,9.208,0
-0.451,3.403,9.601,0
-0.529,3.559,9.051,0
-0.529,3.559,8.581,0
-0.608,3.559,8.973,0
-0.686,3.716,9.287,0
-0.764,3.716,8.894,0
-0.764,3.795,8.816,0
-0.843,3.716,9.208,0
-0.764,3.716,8.894,0
-0.843,3.795,8.581,0
-0.764,3.795,9.13,0
-0.843,3.638,9.522,0
-0.764,3.638,9.13,0
-0.686,3.559,9.051,0
-0.686,3.481,9.444,0
-0.764,3.481,9.208,0
-0.764,3.481,9.208,0
-0.764,3.481,9.444,0
-0.764,3.481,9.444,0
-0.843,3.481,9.601,0
-0.921,3.559,9.365,0
-0.843,3.559,9.601,0
-0.843,3.481,9.836,0
-0.921,3.481,9.757,0
-0.921,3.638,9.522,0
-0.843,3.559,9.679,0
-0.764,3.559,9.444,0
-0.764,3.638,8.816,0
-0.764,3.716,8.816,1
-0.843,3.795,9.679,0
-0.764,3.716,9.836,0
-0.686,3.638,9.365,0
-0.529,3.559,9.208,0
-0.451,3.403,9.522,0
-0.451,3.481,9.365,0
-0.372,3.403,9.365,0
-0.372,3.403,9.914,0
-0.372,3.246,9.993,0
-0.215,3.246,9.365,0
-0.137,3.167,9.208,0
-0.058,3.167,9.365,0
-0.215,3.089,8.894,0
-0.215,3.167,8.894,0
-0.137,3.246,9.522,0
0.019,3.167,9.601,0
0.098,3.167,8.738,0
0.176,3.167,8.581,0
0.176,3.089,9.13,0
0.254,3.089,8.894,0
0.176,3.167,8.581,0
0.333,3.089,8.816,0
0.411,2.932,8.973,0
0.254,3.01,8.267,0
0.254,3.089,8.188,0
0.254,3.089,8.738,0
0.254,3.089,8.816,0
0.254,3.246,8.267,0
0.176,3.324,8.502,0
0.176,3.403,9.208,0
0.176,3.481,9.13,0
0.176,3.638,8.659,0
0.176,3.638,8.894,0
0.254,3.638,9.287,0
0.176,3.716,8.738,0
0.019,3.795,8.424,0
0.019,3.716,9.051,0
-0.215,3.795,9.365,0
-0.294,3.873,9.365,0
-0.215,3.638,9.679,0
-0.137,3.481,9.365,0
-0.215,3.403,8.659,0
-0.294,3.403,8.581,0
-0.451,3.481,8.973,0
-0.608,3.638,9.365,0
-0.608,3.638,9.679,0
-0.529,3.638,10.071,0
-0.529,3.638,9.836,0
-0.608,3.795,9.601,0
-0.608,3.873,9.914,0
-0.529,3.952,10.071,0
-0.608,4.03,9.757,0
-0.686,4.03,9.601,0
-0.608,4.187,9.914,0
-0.608,4.344,10.15,0
-0.608,4.344,10.15,0
-0.608,4.501,9.757,0
-0.608,4.501,9.757,0
-0.372,4.501,10.228,0
-0.372,4.501,10.228,0
-0.294,4.422,9.522,0
-0.137,4.109,9.601,0
-0.137,4.109,9.601,0
-0.058,3.952,9.444,0
0.019,3.952,8.894,0
0.098,3.873,8.973,0
0.254,3.795,9.601,0
0.333,3.716,9.444,0
0.49,3.638,9.13,0
0.647,3.481,9.365,0
0.725,3.324,9.444,0
0.804,3.167,8.738,0
0.647,3.089,8.031,0
0.647,3.01,8.267,0
0.568,2.932,8.894,0
0.411,2.853,8.894,0
0.411,2.775,8.581,0
0.49,2.618,8.973,1
0.647,2.618,9.836,1
0.725,2.383,9.051,0
0.804,2.304,8.424,0
0.882,2.304,8.581,0
0.725,2.304,8.659,0
0.647,2.383,8.816,0
0.49,2.54,9.365,0
0.411,2.54,9.679,0
0.49,2.54,9.208,0
0.568,2.618,8.424,0
0.49,2.696,8.502,0
0.333,2.853,8.738,0
0.176,3.089,8.581,0
0.176,3.167,8.659,0
0.098,3.246,8.973,0
0.019,3.403,8.581,0
0.019,3.559,8.424,0
-0.137,3.716,8.659,0
-0.137,3.795,8.816,0
-0.215,3.952,8.502,0
-0.294,4.109,8.502,0
-0.294,4.109,9.208,0
-0.294,4.187,9.208,0
-0.372,4.344,8.816,0
-0.372,4.266,9.365,0
-0.372,4.266,9.914,0
-0.529,4.109,9.444,0
-0.608,4.109,9.208,0
-0.764,4.03,9.836,0
-1,4.03,10.307,0
-1,3.952,10.228,0
-1,3.873,10.071,0
-1.078,3.716,10.385,0
-1,3.559,10.62,0
-0.921,3.403,10.385,0
-0.843,3.167,10.071,0
-0.764,2.932,9.601,0
-0.843,2.853,9.208,0
-0.921,2.775,9.208,0
-0.843,2.775,9.051,0
-0.921,2.775,8.424,0
-0.921,2.932,8.267,0
-0.764,3.167,8.738,0
-0.764,3.481,8.816,0
-0.843,3.873,8.738,1
-0.686,4.344,9.13,1
-0.529,4.579,9.993,0
-0.294,4.736,10.071,0
-0.294,4.736,10.071,1
0.176,4.893,9.051,0
0.176,4.893,9.051,0
0.254,4.893,9.287,0
0.176,4.893,9.051,0
0.176,4.893,8.502,0
0.176,4.972,8.502,1
0.098,4.972,9.522,0
0.098,4.972,9.757,0
0.098,4.893,10.071,1
-0.215,4.658,11.17,1
-0.215,4.109,12.19,1
-0.137,3.246,12.033,1
0.176,2.461,10.62,1
0.333,1.755,8.738,1
0.176,1.363,7.639,1
-0.215,1.206,8.424,1
-0.529,1.206,10.15,0
-0.686,1.206,10.542,1
-0.529,1.049,9.522,0
-0.215,1.049,8.894,0
-0.137,1.206,8.581,0
-0.137,1.598,8.267,0
-0.294,1.99,8.188,0
-0.451,2.383,8.581,0
-0.451,2.696,8.738,0
-0.372,3.01,8.345,0
-0.294,3.324,8.188,0
-0.215,3.638,8.188,0
-0.294,4.109,8.424,0
-0.451,4.579,8.738,1
-0.608,5.129,9.365,1
-0.921,5.599,9.914,0
-0.921,5.992,10.385,0
-0.843,6.227,10.071,1
-0.686,6.148,9.287,1
-0.451,5.992,8.267,1
-0.294,5.678,7.482,1
-0.058,5.364,6.776,1
0.019,5.05,6.148,0
0.019,4.815,5.756,0
-0.137,4.501,5.678,0
-0.294,4.266,5.913,0
-0.294,4.109,6.541,0
-0.294,3.952,6.855,0
-0.215,3.716,7.482,1
-0.058,3.559,8.188,1
0.098,3.481,8.973,1
0.568,3.246,9.914,1
1.196,2.853,10.699,1
2.216,2.383,10.464,1
2.922,1.755,9.601,1
2.922,1.127,8.738,1
2.608,0.813,7.718,0
2.294,0.813,7.875,1
1.824,1.206,9.444,1
1.431,1.441,11.248,1
1.117,1.99,12.817,1
0.882,2.54,13.916,1
0.49,3.089,15.092,1
0.333,3.873,14.7,1
0.019,4.187,13.759,1
-0.215,4.422,12.425,1
-0.764,4.736,11.013,1
-1.392,4.893,10.307,1
-1.706,4.658,9.836,1
-2.02,4.579,9.13,0
-2.255,4.501,8.659,0
-2.098,4.266,8.502,0
-2.098,4.266,8.894,1
-2.412,4.266,9.679,0
-2.804,4.266,10.15,1
-2.49,4.109,9.601,0
-2.49,4.109,9.601,1
-2.177,3.324,7.953,1
-1.863,3.167,6.855,0
-1.863,3.167,6.855,0
-1.549,3.167,6.541,0
-1.549,3.167,6.541,0
-1.549,3.167,6.384,0
-1.549,3.167,6.227,0
-1.706,3.324,6.384,0
-1.627,3.638,6.462,0
-1.627,3.952,6.619,1
-2.177,4.266,7.482,1
-2.804,4.501,8.345,1
-1.549,4.266,8.424,1
-0.764,4.03,8.345,0
-0.372,3.952,8.188,0
0.019,3.638,8.11,0
0.176,3.403,8.031,0
0.254,3.167,7.561,0
0.098,2.853,7.639,1
0.098,2.54,8.424,0
0.098,2.226,8.894,0
0.176,2.069,8.738,0
0.254,1.99,9.13,0
0.411,1.755,9.522,0
0.49,1.676,9.522,0
0.411,1.99,9.365,0
0.411,2.069,9.993,0
0.725,2.304,10.15,0
0.882,2.54,9.679,1
1.117,2.932,9.287,0
1.353,3.324,9.13,1
1.039,3.873,8.973,1
0.647,4.344,9.365,1
0.411,4.815,9.993,0
0.333,5.129,10.071,1
0.019,5.364,9.601,0
-0.451,5.442,9.757,0
-0.529,5.207,10.15,0
-0.529,5.05,9.914,0
-0.686,4.815,9.365,0
-0.764,4.658,9.287,0
-0.764,4.501,9.836,0
-0.843,4.344,9.836,0
-1.078,4.187,9.601,0
-1.078,4.03,9.679,0
-1.078,3.795,9.365,0
-1.471,3.795,8.973,0
-1.706,3.873,9.522,0
-1.706,3.716,9.757,0
-1.863,3.559,9.13,0
-2.177,3.795,8.894,1
-2.412,3.873,9.601,0
-2.177,3.873,9.836,1
-2.334,4.03,9.13,0
-2.569,4.266,9.051,0
-2.647,4.187,9.757,0
-2.49,4.109,9.914,1
-2.569,4.03,9.051,0
-2.804,3.952,8.894,1
-2.647,3.795,9.679,0
-2.412,3.481,9.679,1
-2.334,3.324,8.738,0
-2.177,3.324,8.581,1
-2.02,3.246,9.444,0
-1.706,3.089,9.365,1
-1.627,3.246,8.424,0
-1.549,3.324,8.424,0
-1.235,3.324,9.051,0
-1.078,3.481,8.659,0
-1.078,3.716,8.188,0
-1.078,3.716,8.188,1
-0.921,4.03,8.738,1
-0.451,4.422,9.13,0
-0.451,4.422,9.13,0
-0.451,4.501,8.973,0
0.019,4.501,9.13,0
0.098,4.422,8.738,0
-0.058,4.422,8.188,0
-0.215,4.266,8.659,1
0.098,3.952,9.444,1
0.176,3.638,8.816,1
-0.058,3.324,7.953,0
-0.058,3.089,8.424,1
0.098,2.775,9.13,0
0.254,2.54,8.581,0
0.098,2.54,8.11,0
0.176,2.383,8.581,0
0.411,2.304,9.13,0
0.333,2.383,8.502,0
0.254,2.54,8.502,1
0.333,2.696,9.365,0
0.333,2.853,9.365,1
-0.058,3.167,8.894,0
-0.215,3.324,9.522,0
-0.294,3.403,9.914,1
-0.451,3.559,8.973,1
-0.921,3.795,8.659,1
-1,3.873,9.601,0
-1,3.795,9.914,1
-1.157,3.952,8.816,0
-1.314,3.952,8.581,1
-1.157,3.795,9.601,0
-1.078,3.795,9.601,1
-1.314,3.873,8.894,0
-1.392,3.873,9.287,0
-1.157,3.795,9.836,0
-1.157,4.03,9.208,0
-1.392,4.187,8.894,0
-1.314,4.266,9.365,0
-1.078,4.344,9.287,1
-1.314,4.579,8.581,0
-1.471,4.736,8.738,0
-1.235,4.658,9.13,0
-1.235,4.658,8.581,0
-1.549,4.736,8.11,0
-1.549,4.736,8.816,1
-1.235,4.344,9.601,1
-1.078,4.187,8.894,0
-1.314,3.952,8.581,1
-1.157,3.795,9.444,1
-0.843,3.403,9.914,1
-0.843,3.167,8.973,0
-0.921,3.01,8.816,1
-0.764,2.853,9.679,0
-0.529,2.618,9.522,1
-0.686,2.696,8.659,0
-0.608,2.775,8.581,1
-0.451,2.932,9.287,0
-0.451,3.246,8.894,0
-0.608,3.638,8.581,1
-0.529,3.952,9.208,0
-0.451,4.187,9.679,0
-0.608,4.422,9.13,0
-0.686,4.501,9.051,0
-0.608,4.344,9.679,0
-0.608,4.187,9.208,1
-0.843,4.03,8.502,0
-1,3.873,8.816,1
-0.764,3.559,9.757,0
-0.764,3.324,9.208,0
-0.921,3.324,8.659,0
-0.921,3.324,8.973,0
-0.843,3.324,9.522,0
-0.608,3.167,9.836,1
-0.686,3.246,8.659,0
-0.764,3.403,7.953,0
-0.764,3.559,8.738,0
