X,Y,Z,Target 
-0.843,-0.755,11.132,0
-0.709,-0.908,10.596,0
-0.614,-1.004,10.136,0
-0.556,-1.138,9.466,0
-0.537,-1.253,9.045,0
-0.441,-1.349,9.14,0
-0.537,-1.406,9.562,0
-0.614,-1.349,10.022,0
-0.69,-1.349,10.883,0
-0.652,-1.349,11.439,0
-0.728,-1.234,12.205,0
-0.805,-1.138,12.377,0
-0.997,-1.042,12.377,0
-1.092,-0.908,12.109,0
-1.207,-0.621,11.688,0
-1.246,-0.467,11.037,0
-1.246,-0.333,10.596,1
-1.169,-0.123,9.849,0
-1.054,-0.046,9.179,1
-0.805,0.069,8.528,0
-0.882,0.203,8.068,0
-0.843,0.337,7.704,0
-0.633,0.337,7.608,0
-0.594,0.394,7.551,0
-0.633,0.375,7.455,0
-0.69,0.222,7.57,0
-0.786,0.088,7.8,0
-0.939,-0.046,8.049,0
-1.188,-0.238,8.585,0
-1.361,-0.41,9.064,1
-1.667,-0.678,9.562,0
-1.82,-0.889,9.792,1
-2.203,-1.157,10.156,0
-2.356,-1.349,10.385,0
-2.605,-1.732,10.615,0
-2.759,-1.923,10.73,0
-2.95,-2.23,10.903,0
-3.027,-2.364,10.922,0
-2.969,-2.459,10.73,0
-2.835,-2.613,10.271,0
-2.682,-2.574,9.868,0
-2.567,-2.345,9.332,0
-2.548,-2.191,8.987,0
-2.337,-1.77,8.911,0
-2.088,-1.54,8.987,0
-1.954,-1.042,9.351,0
-1.973,-0.716,9.773,1
-1.839,-0.372,10.424,0
-1.705,-0.142,10.826,0
-1.724,0.241,11.171,0
-1.59,0.414,11.343,0
-1.571,0.394,11.305,0
-1.571,0.337,10.826,0
-1.571,0.222,10.309,1
-1.59,-0.027,9.236,0
-1.609,-0.18,8.681,0
-1.629,-0.353,7.915,0
-1.744,-0.429,7.551,0
-1.744,-0.621,7.302,0
-1.839,-0.659,7.34,0
-2.184,-0.659,7.819,0
-2.337,-0.678,8.566,0
-2.491,-0.736,8.968,0
-2.299,-0.755,9.677,0
-2.491,-0.736,10.366,1
-2.759,-0.736,11.439,0
-2.72,-0.716,11.937,0
-2.644,-0.87,12.473,0
-2.548,-0.889,12.416,0
-2.51,-0.87,11.86,0
-2.644,-0.908,11.458,0
-2.682,-1.023,11.094,0
-2.471,-1.042,11.19,0
-2.395,-1.061,11.381,0
-2.088,-0.889,11.286,0
-1.916,-0.831,11.19,0
-1.82,-0.736,10.883,0
-1.724,-0.716,10.673,0
-1.495,-0.64,10.634,0
-1.38,-0.506,10.634,0
-1.112,-0.372,10.864,0
-0.843,-0.199,11.152,0
-0.633,-0.123,11.554,0
-0.25,-0.008,11.879,0
0.057,0.069,11.918,0
0.325,0.107,11.707,0
0.344,0.145,11.42,0
0.382,0.145,10.73,0
0.459,0.145,10.328,0
0.497,0.088,9.753,0
0.344,0.05,9.524,0
0.153,0.011,9.562,0
0.038,0.069,9.562,0
0.019,0.222,9.696,0
-0.135,0.433,9.792,0
-0.269,0.394,9.83,0
-0.269,0.414,9.773,0
-0.25,0.394,9.543,0
-0.269,0.356,9.121,0
-0.307,0.318,8.662,0
-0.211,0.337,8.106,0
-0.211,0.356,7.8,0
-0.288,0.433,7.551,0
-0.269,0.471,7.646,0
-0.307,0.452,8.125,0
-0.422,0.471,8.604,0
-0.441,0.567,8.738,0
-0.518,0.394,9.026,0
-0.479,0.28,9.083,0
-0.403,0.318,9.255,0
-0.479,0.375,9.389,0
-0.709,0.203,9.907,0
-0.728,0.05,10.443,0
-0.69,0.05,10.749,0
-0.633,0.088,11.075,0
-0.518,0.031,11.458,1
-0.728,-0.295,12.32,0
-0.69,-0.448,12.799,0
-0.556,-0.467,12.971,0
-0.518,-0.506,12.646,1
-0.633,-0.487,11.764,0
-0.709,-0.353,11.19,1
-0.786,-0.046,10.309,0
-0.767,0.069,9.849,0
-0.767,0.222,9.313,0
-0.748,0.49,9.045,0
-0.748,0.835,8.853,0
-0.709,1.007,8.911,0
-0.614,1.103,9.236,0
-0.537,1.122,9.428,0
-0.594,1.141,9.447,0
-0.633,1.007,9.389,0
-0.575,0.816,9.255,0
-0.556,0.682,8.891,0
-0.518,0.567,8.7,0
-0.633,0.356,8.566,0
-0.748,0.26,8.642,0
-0.767,0.107,8.872,0
-0.805,-0.008,9.083,0
-0.901,-0.18,9.294,0
-1.092,-0.333,9.485,0
-1.207,-0.429,9.619,0
-1.284,-0.563,9.715,0
-1.341,-0.621,9.658,0
-1.552,-0.678,9.428,0
-1.705,-0.889,9.236,0
-1.763,-0.946,9.198,0
-1.744,-1.004,9.14,0
-1.763,-1.023,9.217,0
-1.878,-1.1,9.294,0
-1.782,-1.253,9.428,0
-1.667,-1.406,9.275,0
-1.629,-1.444,8.987,0
-1.744,-1.674,8.566,0
-1.801,-1.808,8.432,0
-1.859,-2.038,8.604,0
-1.839,-2.115,8.7,0
-1.859,-2.249,9.006,0
-1.839,-2.306,9.409,0
-1.686,-2.345,9.792,0
-1.859,-2.287,9.887,0
-1.859,-2.268,9.773,0
-1.993,-2.249,10.002,0
-2.031,-2.096,10.328,0
-2.069,-1.77,10.96,0
-2.184,-1.483,11.247,1
-2.299,-1.023,11.994,0
-2.031,-0.716,12.397,1
-1.954,-0.142,12.856,0
-1.993,0.145,12.722,0
-2.05,0.452,12.282,0
-2.203,0.758,11.784,1
-2.261,1.39,10.903,1
-2.05,2.023,10.156,0
-2.031,2.406,9.715,1
-1.973,2.961,9.236,0
-1.782,3.287,8.93,1
-1.495,3.689,8.547,0
-1.341,3.88,8.221,0
-1.207,4.091,7.819,0
-1.035,4.014,7.627,0
-0.824,3.804,7.551,0
-0.614,3.382,7.34,1
-0.824,2.808,6.65,1
-1.016,2.214,6.306,0
-0.958,1.754,6.287,0
-0.786,1.256,6.287,0
-0.767,0.892,6.267,0
-0.939,0.433,6.363,0
-1.054,0.126,6.689,1
-1.15,-0.353,7.532,1
-1.054,-0.716,8.106,1
-0.805,-1.31,8.777,0
-0.824,-1.636,8.872,1
-1.303,-2.172,9.562,1
-1.552,-2.555,10.596,0
-1.38,-2.766,10.979,0
-1.284,-2.938,11.075,0
-1.341,-2.881,10.864,0
-1.648,-2.919,10.998,0
-1.744,-2.862,11.056,0
-1.552,-2.613,10.883,1
-1.475,-2.057,10.175,0
-1.475,-1.827,9.964,0
-1.571,-1.483,9.868,0
-1.437,-1.138,9.543,1
-1.322,-0.831,8.834,1
-1.418,-0.41,7.895,0
-1.437,0.031,7.608,0
-1.418,0.299,7.551,0
-1.303,0.72,7.397,0
-1.265,1.007,7.321,1
-1.782,1.544,7.34,1
-1.897,1.984,7.876,1
-1.686,2.367,8.93,1
-1.533,2.482,9.868,1
-1.169,2.789,11.477,1
-1.188,2.904,13.278,1
-0.977,2.98,14.082,0
-0.728,3.114,14.063,0
-0.594,2.98,13.393,1
-0.46,2.482,11.688,1
-0.537,2.291,10.539,1
-0.499,2.157,8.777,1
-0.23,1.831,7.532,1
-0.173,1.429,5.846,1
-0.479,1.276,5.214,0
-0.441,1.084,5.061,0
-0.23,0.892,5.654,0
-0.288,0.854,6.095,1
-0.671,1.103,6.67,1
-0.652,1.237,7.666,1
-0.556,1.505,9.485,1
-0.767,1.639,10.654,1
-1.475,1.984,12.914,1
-2.012,2.137,14.427,1
-3.103,2.348,16.457,1
-4.004,2.386,18.143,1
-5.095,1.697,22.759,1
-4.214,0.854,25.21,1
-3.965,0.548,23.85,1
-2.529,-0.314,19.445,1
-1.839,-1.042,16.093,1
-1.648,-1.789,12.262,1
-2.146,-2.708,7.378,1
-2.567,-2.938,5.31,0
-2.529,-2.536,5.271,1
-1.82,-1.77,6.765,1
-0.614,-1.234,8.872,1
0.957,-0.353,10.883,1
1.57,0.548,12.339,0
1.704,0.873,12.128,1
1.991,0.931,10.979,1
1.647,0.912,10.022,1
1.264,0.509,8.662,1
1.283,0.107,7.934,1
1.647,-0.506,7.014,0
1.264,-0.372,6.612,0
1.378,-0.889,6.363,0
1.551,-1.1,6.191,1
1.302,-0.659,5.789,0
1.149,-0.506,5.654,0
1.225,-0.506,5.654,0
1.168,-0.429,5.654,0
1.091,-0.467,5.635,0
0.995,-0.544,6.076,0
0.593,-0.506,6.459,1
0.114,-0.506,7.474,0
-0.077,-0.525,8.03,1
-0.939,-0.793,8.489,1
-1.763,-0.716,9.006,1
-4.559,-0.161,10.979,1
-5.996,0.931,12.626,1
-6.609,1.85,14.561,1
-9.597,1.122,19.234,1
-11.244,0.854,22.51,1
-11.493,1.122,24.904,1
-7.815,1.639,23.659,1
-5.766,0.912,19.349,1
-6.819,-0.142,14.561,1
-7.547,-0.697,11.286,1
-7.681,-1.061,8.451,1
-6.877,-1.157,5.233,1
-5.977,-1.042,2.743,1
-5.479,-0.487,1.632,1
-4.789,0.241,1.038,1
-4.597,0.643,1.709,1
-4.061,1.161,4.831,1
-4.368,1.371,7.359,1
-4.789,1.429,11.037,1
-4.463,1.199,12.971,1
-3.391,1.122,14.618,1
-2.414,0.816,14.752,1
-1.724,-0.104,13.239,1
-1.15,-0.812,10.845,1
-0.671,-1.272,9.294,1
0.076,-2.057,7.072,1
0.536,-2.479,5.52,1
0.746,-3.015,3.509,1
0.785,-3.187,2.437,1
0.785,-3.417,1.575,0
0.44,-3.647,1.671,1
-0.058,-3.36,2.226,1
-0.384,-3.072,3.126,1
-0.384,-2.804,4.505,1
-0.422,-2.383,5.578,1
-0.767,-1.885,5.904,1
-1.092,-1.157,6.344,1
-1.169,-0.793,6.976,1
-2.05,-0.18,8.623,1
-2.893,0.107,10.271,1
-3.946,0.375,14.178,1
-3.927,0.241,16.821,1
-2.969,0.203,18.679,1
-2.605,0.433,18.124,1
-2.74,0.375,15.155,1
-3.333,-0.257,11.822,1
-3.295,-0.161,9.945,1
-2.912,-0.18,8.298,0
-2.816,-0.314,8.489,1
-2.51,-0.487,9.294,0
-2.184,-0.199,9.275,1
-1.609,0.088,8.623,1
-1.073,0.126,8.106,1
-0.709,0.586,7.685,0
-0.479,1.007,7.991,1
-0.02,1.659,9.715,1
0.076,1.965,11.324,1
0.382,2.271,14.254,1
1.685,2.099,16.572,1
2.164,2.674,18.009,0
2.24,2.77,18.526,1
2.509,2.195,18.124,1
2.413,1.429,17.051,1
1.972,0.931,16.227,1
1.34,-0.008,14.829,1
1.225,-0.582,13.661,1
1.091,-1.195,11.764,1
0.995,-1.425,10.749,1
0.919,-1.674,9.83,0
0.67,-1.54,9.294,0
0.536,-1.483,9.217,0
0.555,-1.253,9.14,0
0.631,-1.157,8.585,1
0.325,-0.908,7.934,0
-0.001,-0.851,7.34,1
-0.365,-0.544,6.976,0
-0.422,-0.391,7.034,1
-0.633,-0.104,7.838,0
-0.614,0.011,8.547,1
-0.824,0.126,9.447,0
-0.939,0.107,9.83,0
-0.997,0.05,9.562,1
-0.997,-0.161,8.681,1
-0.882,-0.333,7.838,1
-0.901,-0.525,6.574,1
-1.016,-0.659,5.75,1
-0.977,-0.831,4.793,0
-1.092,-0.889,4.007,1
-1.341,-0.851,3.203,0
-1.686,-0.812,2.877,0
-2.012,-0.678,2.935,1
-2.433,-0.333,3.969,1
-2.625,-0.218,5.329,1
-3.295,0.318,7.417,1
-3.85,0.739,9.14,1
-4.214,0.912,10.941,1
-4.981,1.046,13.737,1
-5.095,1.237,15.863,0
-4.942,1.18,16.63,0
-4.329,1.141,16.457,1
-3.946,1.065,14.829,1
-3.448,1.065,13.795,1
-2.682,0.912,12.205,1
-2.318,0.778,11.286,1
-1.897,0.663,10.271,1
-1.15,0.548,9.619,0
-0.786,0.548,9.332,0
-0.288,0.529,9.026,1
0.517,0.394,8.585,0
0.823,0.375,8.432,0
1.168,0.28,8.777,0
1.225,0.126,9.332,0
0.88,-0.065,9.638,1
0.459,-0.276,10.271,0
0.382,-0.391,10.615,1
-0.192,-0.295,11.19,1
-0.824,-0.276,12.109,1
-1.15,-0.391,13.929,1
-1.092,-0.429,14.963,1
-1.399,-0.295,15.787,0
-1.514,-0.391,15.461,1
-1.284,-0.506,13.699,1
-1.035,-0.621,11.496,1
-0.939,-0.64,10.175,1
-0.805,-0.659,8.547,0
-0.709,-0.697,7.838,0
-0.671,-0.716,7.129,0
-0.556,-0.582,6.804,0
-0.403,-0.429,6.67,0
-0.288,-0.257,6.765,0
-0.288,0.031,7.283,0
-0.23,0.222,7.895,1
-0.116,0.356,8.853,0
-0.135,0.433,9.313,0
-0.039,0.433,9.658,0
0.076,0.567,9.313,0
0.038,0.605,8.891,1
0.076,0.567,7.915,0
-0.001,0.548,7.302,0
-0.365,0.567,6.689,0
-0.441,0.567,6.516,0
-0.518,0.643,6.421,0
-0.69,0.663,6.574,0
-0.843,0.624,7.091,0
-0.901,0.624,7.532,0
-1.054,0.682,8.087,0
-1.246,0.605,8.451,0
-1.475,0.643,8.815,1
-1.839,0.471,9.619,0
-1.916,0.375,10.194,0
-1.973,0.394,10.864,0
-2.031,0.394,11.324,1
-2.203,0.184,12.148,0
-2.242,0.05,12.646,0
-2.261,-0.084,13.258,0
-2.203,-0.218,13.488,0
-2.165,-0.372,13.373,0
-1.897,-0.506,12.818,1
-1.667,-0.544,12.052,0
-1.609,-0.525,11.65,1
-1.59,-0.372,10.022,1
-1.38,-0.238,9.255,0
-1.341,-0.084,8.968,0
-1.226,0.088,9.121,0
-1.226,0.203,9.389,0
-1.265,0.452,9.849,0
-1.188,0.586,10.213,0
-1.131,0.739,10.654,0
-1.131,0.758,11.094,0
-0.997,0.701,11.439,0
-0.997,0.567,11.343,0
-1.016,0.471,11.037,0
-0.939,0.28,10.309,0
-0.882,0.145,9.792,0
-0.786,0.031,9.064,0
-0.728,0.011,8.642,0
-0.767,-0.027,8.336,0
-0.824,-0.027,8.298,0
-0.575,0.088,8.298,0
-0.499,0.222,8.451,0
-0.46,0.337,9.045,0
-0.384,0.414,9.868,0
-0.058,0.49,10.309,0
0.038,0.682,10.941,0
-0.058,0.701,11.573,0
-0.001,0.624,11.937,0
0.459,0.624,12.128,0
0.555,0.643,11.745,0
0.459,0.624,11.228,1
0.402,0.394,10.213,1
0.229,0.299,9.389,0
0.172,0.28,8.853,0
0.306,0.241,8.432,0
0.268,0.184,8.374,0
0.133,-0.084,8.413,0
0.114,-0.199,8.547,0
-0.058,-0.353,8.432,0
-0.116,-0.448,8.183,0
-0.211,-0.525,7.532,0
-0.422,-0.602,7.129,0
-0.69,-0.697,6.689,0
-0.786,-0.774,6.172,0
-0.843,-0.755,5.961,0
-1.054,-0.697,5.75,0
-1.399,-0.487,6.172,1
-1.648,-0.218,7.551,1
-1.514,-0.238,8.566,1
-1.609,-0.065,10.749,1
-1.878,-0.104,13.91,1
-1.916,-0.084,15.653,1
-1.897,-0.065,17.262,0
-1.935,-0.123,17.894,0
-1.916,-0.218,17.472,1
-1.878,-0.525,15.289,1
-1.878,-0.621,12.971,1
-1.859,-0.64,11.381,1
-1.418,-0.659,9.389,1
-1.169,-0.563,8.221,1
-0.939,-0.314,6.785,1
-0.767,-0.161,6.038,1
-0.518,0.145,5.195,0
-0.499,0.394,4.888,0
-0.135,0.663,5.022,0
0.038,0.778,5.559,0
0.019,0.931,6.057,1
-0.154,1.103,6.804,0
-0.211,1.122,7.551,1
-0.058,1.141,8.719,1
-0.154,1.161,9.619,1
-0.25,1.122,11.228,1
-0.192,1.007,12.531,1
-0.039,0.778,14.331,1
0.019,0.643,15.365,1
0.172,0.509,16.246,0
0.057,0.184,16.189,1
0.363,-0.199,14.848,1
0.344,-0.525,13.067,1
0.382,-0.659,11.937,1
0.517,-0.774,10.271,1
0.708,-0.774,9.351,1
0.9,-0.908,7.857,1
1.034,-0.831,6.957,1
1.11,-0.736,5.999,0
1.34,-0.602,5.693,0
1.493,-0.276,5.693,1
1.474,-0.027,6.459,1
1.378,0.069,7.321,1
1.321,0.184,8.336,1
1.532,0.394,10.117,1
1.321,0.509,11.764,0
1.091,0.567,12.435,1
0.497,0.356,13.105,0
0.21,0.28,13.105,1
-0.116,0.203,12.205,1
-0.173,0.126,11.305,1
-0.25,0.069,10.251,1
-0.326,0.088,9.332,0
-0.441,0.203,8.891,0
-0.594,0.26,8.719,0
-0.671,0.26,8.815,0
-0.748,0.375,9.236,0
-0.958,0.49,9.504,0
-1.169,0.509,9.773,0
-1.226,0.586,10.022,0
-1.15,0.586,10.462,0
-1.188,0.701,10.807,0
-1.361,0.682,11.362,0
-1.38,0.624,11.803,0
-1.265,0.567,12.243,0
-0.958,0.375,11.956,0
-0.882,0.184,11.362,1
-1.054,-0.161,10.022,1
-0.997,-0.276,9.045,1
-0.863,-0.333,7.704,1
-0.901,-0.372,6.765,0
-0.786,-0.333,6.095,0
-1.092,-0.238,6.287,1
-0.843,-0.104,7.646,1
-0.403,-0.142,9.428,1
-0.173,-0.065,10.615,1
-0.403,-0.008,12.262,1
-0.556,-0.142,13.393,1
-0.25,-0.161,14.197,0
-0.192,-0.123,14.446,0
-0.211,-0.276,13.718,1
-0.135,-0.41,12.665,1
-0.116,-0.544,10.96,1
0.21,-0.563,9.753,1
0.497,-0.429,8.01,1
0.517,-0.295,7.034,0
0.517,-0.123,6.65,1
0.555,0.069,7.608,1
1.072,0.107,8.757,1
1.11,0.28,10.424,0
1.206,0.318,11.247,0
1.11,0.356,11.362,0
0.689,0.375,11.094,1
0.497,0.107,10.424,0
0.402,-0.027,9.83,1
0.363,-0.257,8.93,0
0.459,-0.276,8.374,0
0.593,-0.257,7.8,0
0.746,-0.353,7.781,0
0.727,-0.314,8.03,0
0.631,-0.353,8.681,0
0.536,-0.41,9.121,0
0.344,-0.353,9.524,0
0.287,-0.372,9.619,0
0.191,-0.314,9.562,0
0.038,-0.333,9.428,0
0.038,-0.295,9.351,0
-0.077,-0.218,9.543,0
-0.096,-0.276,9.983,0
-0.307,-0.333,10.462,0
-0.422,-0.41,10.692,0
-0.46,-0.506,10.673,0
-0.46,-0.563,10.481,0
-0.46,-0.659,9.868,0
-0.46,-0.659,9.447,0
-0.46,-0.736,8.93,0
-0.441,-0.697,8.757,0
-0.671,-0.487,9.236,1
-0.824,-0.353,10.041,1
-0.939,-0.123,11.573,1
-1.035,-0.046,12.473,0
-1.016,-0.008,13.373,0
-1.092,0.165,13.354,0
-1.207,0.28,12.914,1
-1.399,0.509,11.841,0
-1.514,0.49,11.228,1
-1.303,0.414,10.385,0
-1.361,0.452,10.271,0
-1.514,0.586,9.638,0
-1.38,0.682,9.351,0
-1.246,0.873,9.102,0
-1.303,0.758,8.853,0
-1.571,0.586,8.585,0
-1.782,0.318,8.183,0
-2.184,0.356,7.723,0
-2.471,0.375,7.244,0
-2.605,0.337,7.244,1
-2.874,0.145,8.183,1
-2.797,-0.008,9.236,1
-2.854,-0.199,10.52,1
-2.95,-0.046,11.324,0
-2.969,-0.18,12.014,0
-2.874,-0.372,12.128,0
-2.95,-0.621,11.535,1
-2.854,-0.889,10.864,0
-2.835,-1.061,10.328,1
-2.605,-1.004,9.524,0
-2.299,-1.004,9.064,0
-2.012,-1.1,8.604,0
-1.859,-1.08,8.585,0
-1.935,-1.272,8.891,0
-1.782,-1.329,9.045,0
-1.552,-1.272,9.179,0
-1.169,-1.31,9.006,0
-1.131,-1.272,8.7,0
-1.226,-1.234,8.24,0
-1.265,-1.176,8.049,0
-1.131,-1.119,7.857,0
-0.997,-1.004,7.838,0
-1.361,-0.755,8.202,0
-1.361,-0.736,8.815,0
-1.15,-0.621,9.447,1
-1.226,-0.218,10.385,1
-1.035,0.011,11.209,0
-0.939,0.145,11.707,0
-0.614,0.299,11.784,0
-0.594,0.567,11.324,0
-0.499,0.605,10.922,0
-0.422,0.72,10.539,0
-0.479,0.682,10.481,0
-0.269,0.643,10.596,0
-0.345,0.567,10.577,0
-0.403,0.452,10.328,0
-0.499,0.433,10.098,0
-0.441,0.26,9.543,0
-0.307,0.165,9.026,1
-0.518,-0.104,8.087,1
-0.633,-0.314,7.206,0
-0.728,-0.391,6.727,0
-0.786,-0.429,6.287,0
-0.843,-0.372,6.095,0
-1.399,-0.276,6.287,0
-1.552,-0.314,7.091,1
-1.648,-0.257,8.547,1
-1.859,-0.257,9.658,1
-2.146,-0.199,11.42,1
-2.644,-0.295,13.048,1
-2.912,-0.372,13.871,0
-2.759,-0.448,14.14,0
-2.682,-0.506,13.622,1
-2.969,-0.678,12.301,1
-3.008,-1.023,11.42,1
-2.778,-1.1,10.098,1
-2.586,-1.061,9.179,1
-2.242,-0.965,7.627,1
-2.414,-0.87,6.746,0
-2.567,-0.965,6.152,0
-2.797,-0.736,6.229,1
-2.567,-0.563,7.397,1
-2.72,-0.295,8.834,1
-2.912,-0.238,10.156,1
-2.759,-0.142,12.09,1
-2.72,0.05,13.45,1
-2.586,0.126,15.653,1
-2.529,0.011,17.051,1
-2.203,0.011,17.97,0
-1.897,-0.008,17.817,1
-1.667,-0.142,15.653,1
-1.552,-0.161,13.852,1
-1.035,-0.238,10.979,1
-0.518,-0.276,8.413,1
-0.23,-0.104,7.014,1
-0.154,0.203,5.444,1
0.191,0.356,4.639,0
0.517,0.28,4.065,0
1.072,0.299,3.988,1
1.513,0.778,4.371,1
1.953,0.72,5.022,1
1.398,0.758,6.631,1
1.129,0.701,7.953,1
0.785,0.529,9.926,1
0.459,0.375,12.282,1
0.153,0.203,13.699,1
-0.422,-0.104,15.499,1
-0.633,-0.314,16.304,0
-0.767,-0.429,16.61,0
-0.652,-0.582,16.17,1
-0.345,-0.946,14.14,1
-0.479,-1.176,12.416,1
-0.345,-1.368,10.002,1
-0.288,-1.463,8.413,1
-0.365,-1.425,6.631,1
-0.479,-1.368,5.08,0
-0.422,-1.176,4.41,0
-0.384,-0.851,4.026,1
-0.958,-0.41,4.065,1
-0.479,-0.142,5.616,1
-0.958,0.375,7.34,1
-1.188,0.452,8.642,1
-1.552,0.643,9.734,1
-1.973,0.682,11.688,1
-2.337,0.758,12.856,1
-2.778,0.758,14.254,0
-2.874,0.624,14.906,0
-2.644,0.241,15.059,1
-2.663,-0.18,14.101,1
-2.682,-0.353,13.124,1
-2.701,-0.41,11.286,1
-2.701,-0.257,10.213,0
-2.835,-0.238,9.428,0
-2.778,-0.295,9.811,1
-2.51,-0.295,11.42,1
-1.667,-0.429,12.454,1
-0.882,-0.199,12.914,1
-0.882,-0.046,11.669,1
-0.767,-0.142,10.405,1
-0.671,-0.123,8.642,1
-0.671,-0.161,7.666,1
-0.843,-0.027,6.344,0
-0.786,0.107,5.98,0
-0.499,0.203,6.114,0
-0.269,0.184,6.631,1
-0.135,0.471,7.857,1
-0.116,0.567,8.93,1
0.095,0.471,10.596,1
-0.116,0.452,11.879,0
-0.384,0.375,12.377,0
-0.671,0.165,12.55,0
-0.594,-0.027,12.109,1
-0.633,0.031,10.941,0
-0.767,-0.027,10.232,0
-0.767,-0.161,9.389,0
-0.843,-0.314,9.179,0
-0.824,-0.487,8.891,0
-0.863,-0.467,8.853,0
-0.805,-0.621,8.413,0
-0.652,-0.544,7.8,0
-0.594,-0.582,7.321,0
-0.46,-0.64,6.689,0
-0.479,-0.736,6.363,0
-0.384,-0.812,6.152,0
-0.575,-0.716,6.095,0
-0.633,-0.64,6.899,1
-0.709,-0.544,7.857,1
-0.728,-0.448,9.524,1
-0.939,-0.314,10.615,1
-1.341,-0.353,12.703,1
-1.456,-0.602,14.906,0
-1.609,-0.582,15.614,0
-1.648,-0.506,15.538,0
-1.744,-0.64,14.944,1
-1.667,-0.927,13.029,1
-1.763,-0.793,11.726,1
-1.609,-0.621,10.328,0
-1.514,-0.525,9.638,0
-1.303,-0.372,9.236,0
-1.054,-0.218,8.872,0
-0.939,0.26,8.528,0
-0.843,0.433,8.355,0
-0.977,0.701,8.298,0
-0.863,0.95,8.259,0
-0.958,1.237,8.336,0
-1.169,1.218,8.853,0
-1.15,1.199,9.428,0
-1.226,1.199,9.964,0
-1.207,1.084,10.462,0
-1.475,0.816,10.634,0
-1.341,0.567,10.539,1
-1.629,0.375,9.638,0
-1.744,0.165,9.198,1
-1.801,-0.027,8.355,0
-1.801,-0.372,8.279,0
-1.954,-0.391,8.03,0
-2.222,-0.467,8.221,0
-2.184,-0.582,8.508,1
-2.414,-0.563,9.37,0
-2.318,-0.64,9.849,0
-2.452,-0.525,10.271,0
-2.395,-0.678,10.366,0
-2.318,-0.582,10.156,0
-2.088,-0.697,9.715,1
-1.782,-0.582,8.968,1
-1.897,-0.506,8.068,0
-2.05,-0.448,7.704,1
-2.452,-0.276,8.221,0
-2.107,-0.276,8.872,1
-1.916,-0.027,9.677,0
-1.801,-0.065,10.347,0
-1.859,0.011,11.075,0
-1.801,-0.027,11.554,0
-1.533,0.088,11.305,0
-1.801,0.145,11.037,0
-2.05,0.069,10.73,1
-2.567,-0.084,11.401,0
-2.356,-0.104,12.014,1
-2.299,0.165,13.086,1
-1.973,0.031,13.929,0
-1.475,-0.161,14.178,1
-1.226,-0.238,13.258,1
-0.824,0.088,10.826,1
-1.112,0.145,9.485,1
-0.939,0.126,7.608,1
-1.092,0.241,6.708,0
-1.073,0.318,6.191,1
-1.15,0.49,6.976,1
-0.882,0.586,8.259,1
-0.69,0.758,10.079,1
-0.709,0.643,11.247,1
-0.843,0.49,12.607,0
-0.977,0.241,13.105,0
-1.131,-0.027,13.009,0
-1.322,-0.199,12.626,1
-1.035,-0.487,11.65,0
-1.169,-0.448,10.998,0
-1.169,-0.582,10.156,0
-1.418,-0.736,10.309,0
-1.169,-0.812,10.462,0
-1.284,-0.64,10.558,0
-1.246,-0.64,10.673,0
-0.977,-0.659,10.462,0
-0.997,-0.659,10.117,1
-0.709,-0.621,9.064,1
-1.112,-0.525,8.317,1
-0.882,-0.602,7.551,0
-1.092,-0.467,7.148,0
-0.901,-0.372,6.938,0
-0.901,-0.276,6.938,0
-0.843,-0.314,7.072,0
-0.824,-0.199,7.129,0
-0.824,-0.218,7.283,0
-0.748,-0.084,7.321,0
-1.016,0.011,7.57,1
-1.131,-0.084,8.662,1
-1.38,-0.218,10.002,1
-1.418,-0.353,10.998,0
-1.418,-0.257,11.803,1
-1.38,-0.218,12.952,0
-1.686,-0.238,13.565,1
-1.935,-0.659,14.35,0
-2.127,-0.793,14.274,0
-1.916,-1.023,13.814,1
-1.609,-1.214,12.167,1
-1.916,-1.176,10.979,1
-1.514,-1.119,9.083,1
-1.514,-1.023,7.819,1
-1.054,-0.946,6.344,1
-1.265,-0.64,5.501,0
-1.035,-0.506,5.252,1
-1.207,-0.065,5.654,1
-0.977,0.126,6.497,1
-0.958,0.605,7.819,1
-0.671,0.624,8.796,1
-0.824,0.835,10.156,1
-1.016,0.892,11.171,1
-1.035,1.046,12.09,1
-1.303,1.161,12.76,1
-1.016,1.046,13.565,0
-1.054,0.892,13.814,1
-0.728,0.356,13.278,1
-0.728,0.011,11.381,1
-0.728,-0.257,10.156,1
-0.69,-0.41,8.183,1
-0.69,-0.64,7.014,1
-0.728,-0.851,5.654,0
-1.016,-1.023,5.291,0
-0.786,-1.042,5.52,1
-0.882,-1.042,6.44,1
-0.671,-0.965,8.355,1
-0.728,-0.946,9.428,1
-0.69,-0.946,10.941,1
-1.226,-0.908,12.397,1
-1.284,-1.023,13.373,0
-1.265,-1.023,14.197,0
-1.054,-0.965,14.35,1
-0.997,-0.831,12.933,1
-1.131,-0.87,11.554,1
-1.15,-0.812,10.079,0
-1.112,-0.774,9.6,0
-0.882,-0.544,9.121,0
-1.15,-0.429,9.275,0
-1.246,-0.238,9.926,1
-1.399,0.126,10.922,0
-0.997,0.299,11.305,0
-1.399,0.682,11.401,0
-1.495,0.509,11.726,0
-1.801,0.471,11.764,0
-1.475,0.452,11.324,1
-1.284,0.643,9.983,0
-1.38,0.643,9.14,1
-1.514,0.643,8.03,0
-1.475,0.567,7.474,0
-1.361,0.509,6.65,0
